Time (seconds),Distance (miles),Heartrate (bpm),Speed (mph),Altitude (ft),Latitude,Longitude,Slope,Temperature (deg C),Run Cadence
2168,7.22581,163,12.5964,99.2,33.97298337,-118.4369394,-0.413508,24,82.5
2169,7.22927,162.8,12.5964,99.04,33.97296516,-118.4369697,-0.738635,24,82.5
2170,7.23272,162.6,12.5964,98.88,33.97294696,-118.4370001,-1.06376,24,82.5
2171,7.23618,162.4,12.5964,98.72,33.97292875,-118.4370305,-1.38889,24,82.5
2172,7.23963,162.2,12.5964,98.56,33.97291055,-118.4370608,-1.85185,24,82.5
2173,7.24309,162,12.5964,98.4,33.97289234,-118.4370912,-2.31481,24,82.5
2174,7.24658,161.667,12.5964,98.2,33.97287368,-118.4371215,-2.88788,24,82.5
2175,7.25007,161.333,12.5964,98,33.97285501,-118.4371519,-3.46095,24,82.5
2176,7.25356,161,12.5964,97.8,33.97283635,-118.4371823,-4.03401,24,82.5
2177,7.25705,161,12.5964,97.6667,33.97281858,-118.4372134,-4.41642,24,82.5
2178,7.26053,161,12.5964,97.5333,33.97280081,-118.4372446,-4.79883,24,82.5
2179,7.26402,161,12.5964,97.4,33.97278304,-118.4372757,-4.71828,24,82.5
2180,7.26749,160.833,12.591,97.3,33.97276583,-118.437307,-4.54378,24,82.5
2181,7.27095,160.667,12.5856,97.2,33.97274862,-118.4373383,-4.36927,24,82.5
2182,7.27442,160.5,12.5802,97.1,33.97273141,-118.4373696,-4.19477,24,82.5
2183,7.27789,160.333,12.5748,97,33.9727142,-118.4374009,-4.02027,24,82.5
